course_code,hard_prereq,concurrent_with,min_standing
THEO 8528,none,,0.0
THEO 8529,none,,0.0
THEO 8530,none,,0.0
THEO 8531,none,,0.0
THEO 8532,none,,0.0
THEO 8533,none,,0.0
THEO 8534,none,,0.0
THEO 8535,none,,0.0
THEO 8536,none,,0.0
THEO 8537,none,,0.0
THEO 8538,none,,0.0
THEO 8539,none,,0.0
THEO 8540,none,,0.0
THEO 8550,none,,0.0
THEO 8610,none,,0.0
THEO 8611,none,,0.0
THEO 8612,none,,0.0
THEO 8613,none,,0.0
THEO 8614,none,,0.0
THEO 8615,none,,0.0
THEO 8616,none,,0.0
THEO 8617,none,,0.0
THEO 8618,none,,0.0
THEO 8619,none,,0.0
THEO 8620,none,,0.0
THEO 8621,none,,0.0
THEO 8622,none,,0.0
THEO 8623,none,,0.0
THEO 8650,none,,0.0
THEO 8710,none,,0.0
THEO 8711,none,,0.0
THEO 8995,none,,0.0
THEO 8999,none,,0.0
THEO 9970,none,,0.0
THEO 9974,none,,0.0
THEO 9975,none,,0.0
THEO 9976,none,,0.0
THEO 9984,none,,0.0
THEO 9985,none,,0.0
THEO 9986,none,,0.0
THEO 9987,none,,0.0
THEO 9988,none,,0.0
THEO 9989,none,,0.0
THEO 9991,none,,0.0
THEO 9992,none,,0.0
THEO 9993,none,,0.0
THEO 9994,none,,0.0
THEO 9995,none,,0.0
THEO 9996,none,,0.0
THEO 9997,none,,0.0
THEO 9998,none,,0.0
THEO 9999,none,,0.0
THEOI 2500,THEO 1001,,0.0
THEOI 3100,none,,2.0
THEOI 3340,THEO 1001,,2.0
TRME 6101,none,,0.0
TRME 6201,none,,0.0
TRME 6202,none,,0.0
TRME 6220,none,,0.0
TRME 6301,none,,0.0
TRME 6401,none,,0.0
TRME 6402,none,,0.0
TRME 6501,none,,0.0
TRME 6931,none,,0.0
TRME 6995,none,,0.0
TRME 6997,none,,0.0
TRME 6998,none,,0.0
TRME 6999,none,,0.0
TRME 9970,none,,0.0
TRME 9991,none,,0.0
TRME 9992,none,,0.0
TRME 9993,none,,0.0
TRME 9994,none,,0.0
TRME 9995,none,,0.0
TRME 9996,none,,0.0
FINA 3020,FINA 3001,FINA 3001,0.0
FINA 3003,FINA 3001,FINA 3001,0.0
FINA 4300,FINA 3003,,0.0
FINA 4301,FINA 3003,,0.0
FINA 4962,FINA 4300;FINA 4301,,0.0
FINA 4031,FINA 3001 or BUAD 2001,,0.0
INSY 4180,BUAD 2001,,0.0
